season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2018,Kaiden Williams,Washington College (MD),2,14,4,1,0,0.694,10.5
2018,Mike Winterburn,Washington College (MD),2,40,13,3,0,0.722,17.8
2018,Tas Dixon,Washington College (MD),2,45,11,2,10,0.446,23.0
2018,Jack Greer,Washington College (MD),2,21,2,0,1,0.167,19.4
2018,Caleb Bowser,Georgian Court,1,20,5,3,1,0.317,36.2
2018,Sean Barksdale,Georgian Court,1,28,11,5,0,0.557,23.8
2018,Aaran Benjamin,Georgian Court,1,14,6,1,1,1.0,12.0
2018,Kendall Bellamy,Georgian Court,1,10,1,1,1,0.266,16.2
2018,Nikola Vujovic,Georgian Court,1,26,12,11,1,0.577,28.9
2018,Tremaine Carter,Georgian Court,1,20,2,4,1,0.333,11.2
2018,Tony Ellington Jr.,Georgian Court,1,23,7,5,3,0.5,22.0
2018,Bryce Council,Georgian Court,1,13,0,2,0,,0.0
2018,Juwuan Carter,Georgian Court,1,20,9,2,0,0.781,16.2
2018,Omar Williams,Georgian Court,1,26,2,2,3,0.41,13.9
2018,Jordan Foote,Piedmont,2,16,4,3,0,0.25,27.2
2018,Evan Easton,Piedmont,2,2,0,0,0,0.0,24.2
2018,Michael Joseph,Piedmont,2,14,5,1,0,0.644,20.3
2018,Miles Riley,Piedmont,2,21,3,6,2,0.26,24.8
2018,Cole Huskey,Piedmont,1,3,0,0,0,0.0,16.3
2018,Tariq Abdulgader,Piedmont,1,1,0,1,0,0.0,48.0
2018,Parker Berry,Piedmont,1,1,0,0,0,,0.0
2018,Taylor Mills,Piedmont,2,56,24,6,1,0.53,21.3
2018,Austin Young,Piedmont,1,3,0,0,0,,0.0
2018,Marquise Lanier,Piedmont,2,51,8,4,2,0.237,17.0
2018,Justin Vallejo,Piedmont,2,58,23,15,4,0.454,24.5
2018,Elijah Alston,Piedmont,2,49,24,21,6,0.424,32.9
2018,Landry Assinesi,Piedmont,2,68,10,5,6,0.5,10.0
2018,Josh Randolph,Piedmont,2,20,4,3,0,0.333,19.4
2018,Malik Abdulgader,Piedmont,2,16,7,3,0,0.7,15.1
2018,Nick Ryan,Piedmont,2,21,2,4,0,0.225,10.2
2018,Noah Young,Alice Lloyd College,1,19,4,0,2,0.4,19.7
2018,Simon Christon,Alice Lloyd College,1,9,0,0,0,0.0,10.4
2018,Sean Ross,Alice Lloyd College,1,16,4,1,1,0.5,17.5
2018,Chance Cornett,Alice Lloyd College,1,17,4,3,1,0.515,10.7
2018,Emmanuel Malumba,Alice Lloyd College,1,3,0,1,0,0.0,15.6
2018,Jake Allen,Alice Lloyd College,1,20,4,1,0,0.25,23.4
2018,Ryan House,Alice Lloyd College,1,19,6,1,1,0.273,27.0
2018,Timmy Dalton,Alice Lloyd College,1,27,7,3,3,0.272,24.0
2018,Blake Smith,Alice Lloyd College,1,27,19,4,0,0.731,24.2
2018,Ian Lee,Alice Lloyd College,1,9,1,2,0,0.129,25.3
2018,Grayson Griffith,Alice Lloyd College,1,3,2,0,0,0.5,31.1
2018,Austin Crisp,Alice Lloyd College,1,31,5,1,2,0.417,10.5
2018,Brian Jones,Morris College,1,12,7,2,0,0.902,16.6
2018,Patrick Paul,Morris College,1,10,4,0,1,0.725,19.5
2018,Lamone Fowler,Morris College,1,25,8,3,3,0.68,11.3
2018,William Littles,Morris College,1,2,0,1,0,0.0,18.0
2018,Frederick Brown,Morris College,1,20,11,7,2,0.481,27.5
2018,Leroy Mitchell,Morris College,1,4,3,1,0,0.452,44.2
2018,Demitrius Holiday,Morris College,1,20,13,5,1,0.505,30.4
2018,Raekwon McFadden,Morris College,1,4,0,0,1,,0.0
2018,Jalen Toney,Morris College,1,3,3,0,0,1.5,40.9
2018,Chandarius Bell,Morris College,1,7,0,0,0,0.0,11.7
2018,Ahmad Peoples,Morris College,1,16,3,2,1,0.375,10.2
2018,Qu'Ran Turner,Morris College,1,20,16,2,7,0.621,26.4
2018,Gerald Phillips,Morris College,1,2,0,0,0,0.0,40.9
2018,Demetrius Knox,Morris College,1,24,14,1,1,0.781,17.0
2018,Daruis Russell,Morris College,1,31,9,3,2,0.414,18.3
2018,Kiewuan Graham,Defiance,1,25,11,3,0,0.458,32.2
2018,Davontae Kinnie,Defiance,1,25,12,4,3,0.615,27.9
2018,Noah Goodrich,Defiance,1,11,11,1,0,0.786,34.4
2018,Demoines Whitney,Defiance,1,10,2,2,0,0.333,23.7
2018,DeMario Hill,Defiance,1,17,0,1,0,0.0,5.6
2018,Allante Wheeler,Defiance,1,24,1,2,1,0.085,13.6
2018,Jonathan Ragland,Defiance,1,25,14,2,0,0.636,22.7
2018,Cohen Nies,Defiance,1,10,1,2,0,0.174,13.6
2018,Connor Custenborder,Defiance,1,2,0,0,0,,0.0
2018,Elijah Holmes,Defiance,1,6,0,0,2,0.0,15.8
2018,Avion Franklin,Defiance,1,5,0,0,0,,0.0
2018,Dakota Barkley,Defiance,1,17,2,3,0,0.2,19.5
2018,Elijah Pennington,Defiance,1,7,0,1,0,,6.8
2018,Keith McClure,Defiance,1,2,0,0,0,,0.0
2018,Jovon Thomason,Defiance,1,11,5,3,1,0.625,21.5
2018,Randall Aikins Jr,Defiance,1,3,0,0,1,0.0,15.8
2018,Brady Smith,Hannibal-LaGrange,1,31,21,4,3,0.756,26.8
2018,Tyrone Hueitt Jr,Hannibal-LaGrange,1,29,13,0,0,0.597,23.6
2018,Lincoln Elbe,Hannibal-LaGrange,1,30,2,2,4,0.143,13.1
2018,Tim Pace,Hannibal-LaGrange,1,30,9,5,3,0.365,25.1
2018,Demetrius Early,Hannibal-LaGrange,1,30,8,8,1,0.515,14.4
2018,Trevor Ison,Hannibal-LaGrange,1,15,6,4,0,0.403,27.7
2018,Bruce Ogalat,Hannibal-LaGrange,1,2,0,2,0,0.0,24.6
2018,Tyler Ison,Hannibal-LaGrange,1,2,0,0,0,0.0,24.6
2018,Clay Thebeau,Hannibal-LaGrange,1,4,0,1,0,,24.6
2018,Reed Plunkett,Hannibal-LaGrange,1,5,0,0,1,0.0,19.7
2018,Adam Ingle,Hannibal-LaGrange,1,6,0,1,0,0.0,16.4
2018,Izack Hively,Hannibal-LaGrange,1,16,0,1,1,,6.2
2018,Leander Williams,Mid-Atlantic Christian,3,51,12,5,2,0.297,22.0
2018,Colin Cunningham,Mid-Atlantic Christian,2,28,0,3,0,0.0,18.5
2018,Alex Stanley,Mid-Atlantic Christian,3,49,11,9,1,0.396,15.0
2018,Jonathan DeLaRosa,Mid-Atlantic Christian,3,50,6,7,1,0.233,16.6
2018,Timothy DeLaRosa,Mid-Atlantic Christian,3,51,13,6,1,0.464,15.5
2018,Dixon Ogwo,Mid-Atlantic Christian,2,51,11,9,1,0.396,20.4
2018,Aaron Jackson,Mid-Atlantic Christian,3,5,2,2,0,1.0,27.9
2018,Tyler Hendrix,Mid-Atlantic Christian,2,42,10,3,1,0.282,24.3
2018,Grayson Tejeda,Mid-Atlantic Christian,3,84,28,9,13,0.491,19.1
2018,Jaelin Thomas,Mid-Atlantic Christian,3,56,32,3,4,0.713,21.1
2018,Maurice Anderson,Mid-Atlantic Christian,3,31,5,1,2,0.322,17.6
2018,Emmanuel Rambert,Mid-Atlantic Christian,1,4,0,0,0,0.0,25.0
2018,Markel Ming,Mid-Atlantic Christian,3,44,20,5,4,0.531,24.1
2018,DaQuon Copeland,Mid-Atlantic Christian,3,52,14,6,1,0.457,20.8
2018,Raqwaun Tyre,Mid-Atlantic Christian,1,2,0,0,0,,0.0
2018,Damian Hurta,Columbia International,2,56,6,11,4,0.246,18.2
2018,Tyrone Dantzler Jr.,Columbia International,2,58,5,6,4,0.186,15.2
2018,Jacob Cook,Columbia International,2,16,4,3,0,0.333,19.0
2018,Gabe Kirk,Columbia International,2,44,2,10,0,0.333,9.2
2018,Micah Banks,Columbia International,2,63,15,3,3,0.417,16.8
2018,Jordan Dillingham,Columbia International,2,48,14,4,2,0.538,20.0
2018,Andrew Barnes,Columbia International,1,4,0,0,0,,0.0
2018,Juraj Rovis,Columbia International,2,23,6,5,0,0.63,17.1
2018,Christian Williams,Columbia International,2,15,2,0,1,1.0,20.2
2018,Kameron Robinson,Columbia International,2,32,22,2,0,0.534,45.2
2018,Druw Rollins,Columbia International,2,41,26,7,2,0.674,29.9
2018,Desmond Lighty,Frostburg State,1,5,2,1,0,0.41,23.0
2018,Daniel Alexander,Frostburg State,1,16,4,2,1,0.286,20.6
2018,Edwin Cole,Frostburg State,1,23,7,8,1,0.415,17.3
2018,Dalton Gaus,Frostburg State,1,28,7,3,2,0.444,14.9
2018,Tyler Michael,Frostburg State,1,31,10,5,0,0.357,24.3
2018,Marquis Wilkerson,Frostburg State,1,8,0,1,0,0.0,11.8
2018,Dexter Pelap-Tchuenche,Frostburg State,1,7,1,1,0,0.174,19.4
2018,Jeffrey McMorris,Frostburg State,1,4,0,0,0,0.0,11.8
2018,Darren Campbell,Frostburg State,1,10,2,3,1,0.333,33.0
2018,Jordan Johnson,Frostburg State,1,20,4,1,0,0.291,20.9
2018,Lawrence Pettis Jr.,Frostburg State,1,33,4,2,1,0.207,19.5
2018,Christopher Coston,Frostburg State,1,7,0,0,1,0.0,6.7
2018,Gregory Gibbs,Frostburg State,1,8,4,1,0,0.532,33.9
2018,Damon McDowell,NC Wesleyan,4,38,14,10,4,0.618,17.1
2018,Ricardo Bullock,NC Wesleyan,4,46,10,7,0,0.625,11.8
2018,Mitch Layton,NC Wesleyan,4,24,10,6,0,0.592,17.8
2018,A.J. Frye,NC Wesleyan,4,86,36,18,2,0.612,18.7
2018,Josh Covington,NC Wesleyan,4,29,3,4,1,0.26,15.3
2018,Cameron Martin,NC Wesleyan,4,49,12,3,4,0.462,19.4
2018,Gordon Brann,NC Wesleyan,3,12,0,1,1,0.0,13.1
2018,Chris Sause,NC Wesleyan,4,41,26,8,2,0.607,28.1
2018,Brian Frazier,NC Wesleyan,3,13,3,5,1,0.233,26.8
2018,Justin Tankelewicz,NC Wesleyan,4,108,50,7,6,0.462,23.1
2018,Chris Braswell,NC Wesleyan,4,99,26,13,8,0.386,20.5
2018,Kaymon Mitchell,NC Wesleyan,3,7,4,1,1,0.5,26.1
2018,Robert Wilson,NC Wesleyan,4,72,26,12,5,0.658,15.6
2018,Adrian Moore,NC Wesleyan,4,97,47,14,10,0.464,29.7
2018,Vernon McWhite,NC Wesleyan,3,14,2,6,1,0.5,6.5
2018,Malique Judd,NC Wesleyan,4,45,8,9,0,0.474,14.6
2018,Greg Joseph,NC Wesleyan,3,20,0,2,1,0.0,9.1
2018,Jacari Randolph,Trinity Baptist,1,2,0,0,0,,25.6
2018,Marquis Duncanson,Trinity Baptist,4,99,26,5,14,0.404,25.7
2018,Marcus Dixon,Trinity Baptist,3,86,24,25,6,0.454,17.0
2018,Andrew Bowman,Trinity Baptist,4,52,22,9,0,0.669,16.9
2018,Chandler Rivers,Trinity Baptist,4,109,33,12,6,0.354,26.0
2018,Jykayle Walker,Trinity Baptist,4,77,14,6,0,0.253,21.0
2018,Zack Norris,Trinity Baptist,4,105,38,15,0,0.623,16.2
2018,Marquel Perry,Trinity Baptist,4,113,34,18,4,0.46,18.8
2018,Griffen Riggs,Trinity Baptist,2,9,0,1,0,,14.0
2018,Caleb Howard,Trinity Baptist,4,42,10,5,0,0.336,22.5
2018,Terry Byrd,Trinity Baptist,4,29,0,2,1,0.0,15.6
2018,Cameron Chandler,Trinity Baptist,3,7,0,1,1,0.0,18.7
2018,Chance Brandon,Trinity Baptist,1,1,0,0,0,,0.0
2018,Ethan Payne,Trinity Baptist,2,40,2,9,0,0.155,11.6
2018,Ben Byrd,Trinity Baptist,1,1,0,0,0,,0.0
2018,Anthony Siverain,Trinity Baptist,2,5,0,1,0,,0.0
2018,Kaleb Botts,Trinity Baptist,3,21,3,1,0,0.347,19.0
2018,Anthony Silverain,Trinity Baptist,1,2,0,0,0,0.0,22.9
2018,Smith Gupton,William Peace,1,13,3,0,0,0.5,19.4
2018,Trey Bryant,William Peace,1,18,0,2,0,0.0,19.6
2018,Camden Ferguson,William Peace,1,24,9,1,3,0.375,25.2
2018,Mikal Gaylord,William Peace,1,18,6,2,3,1.0,11.2
2018,Deandre Thomas,William Peace,1,1,0,0,0,,0.0
2018,Tyson Sellers,William Peace,1,16,6,0,0,0.429,31.5
2018,Jason Dudley,William Peace,1,1,0,0,0,,0.0
2018,Paul Dunlap,William Peace,1,12,6,1,0,0.6,25.2
2018,Samuel Arnold,William Peace,1,20,8,6,0,0.571,20.1
2018,Maurice Canady,William Peace,1,17,5,0,1,0.5,14.8
2018,William Walker,William Peace,1,2,0,0,0,,0.0
2018,Joshua Jones,William Peace,1,17,5,2,3,0.388,22.0
2018,Aaron Taylor,William Peace,1,3,0,1,0,0.0,33.6
2018,Kori Anderson,William Peace,1,18,2,2,0,0.25,16.8
2018,John Burwell,William Peace,1,20,3,4,6,0.3,17.6
2018,Jahleel Gabriel,Vermont State - Lyndon,1,16,6,2,1,1.5,16.4
2018,Neal Mulligan,Vermont State - Lyndon,1,15,0,0,1,0.0,14.0
2018,Kevin Love,Vermont State - Lyndon,1,25,6,1,2,0.265,28.0
2018,Kenan Hajdarevic,Vermont State - Lyndon,1,13,0,1,0,,8.1
2018,CJ Jimmy,Vermont State - Lyndon,1,10,1,0,0,0.568,20.4
2018,Corey Frost,Vermont State - Lyndon,1,17,5,0,0,0.5,27.8
2018,Gerald Fleming,Vermont State - Lyndon,1,19,1,2,1,0.102,16.3
2018,Zach Knowlton,Vermont State - Lyndon,1,19,3,0,1,0.3,16.6
2018,Darren Williams Jr,Vermont State - Lyndon,1,21,2,2,0,0.2,15.0
2018,Darnay Gray,Vermont State - Lyndon,1,12,2,1,0,0.333,35.1
2018,Korey Steele,Vermont State - Lyndon,1,7,0,0,0,0.0,30.0
2018,Kendrick Mills,Vermont State - Lyndon,1,26,5,1,1,0.5,14.2
2018,Isaac Anderson,Lakeland,1,6,2,2,0,0.532,13.7
2018,Eric Nygaard,Lakeland,1,24,2,2,0,0.143,18.2
2018,Ben Stasewich,Lakeland,1,2,0,1,0,0.0,21.8
2018,Carl Garner,Lakeland,1,6,2,2,0,0.2,36.3
2018,Andre Sanchez-Amarillas,Lakeland,1,5,0,0,1,0.0,17.4
2018,Ahmari Dantzler,Lakeland,1,5,0,0,0,0.0,17.4
2018,Reggie Nimmer,Lakeland,1,4,0,1,0,0.0,10.9
2018,Sam Kaminski,Lakeland,1,5,0,2,0,0.0,8.7
2018,Trenton Nickel,Lakeland,1,17,2,0,0,0.17,15.1
2018,Garrett Duffin,Lakeland,1,6,0,0,0,0.0,21.8
2018,Zach Hasenstein,Lakeland,1,14,0,0,0,0.0,6.2
2018,K.J. Odom,Lakeland,1,3,0,1,0,,0.0
2018,Kyle Domark,Lakeland,1,6,0,0,0,0.0,36.3
2018,Eddie Burnett,Lakeland,1,10,0,2,1,0.0,34.9
2018,Pat McDonald,Lakeland,1,17,7,2,0,0.389,25.6
2018,Carlos Campos,Lakeland,1,22,5,3,0,0.208,23.8
2018,Shakur Jinad,Lakeland,1,25,2,7,1,0.091,19.2
2018,Jequan Pegeese,Lakeland,1,15,3,1,2,0.25,17.4
2018,Corey Allen,Lakeland,1,8,2,1,0,0.5,21.8
2018,Logan Seacrist,Lynchburg,1,30,15,9,4,0.631,22.6
2018,Connor Schroeder,Lynchburg,1,30,18,3,2,0.533,25.4
2018,Austin Wrighten,Lynchburg,1,23,16,5,2,0.627,31.1
2018,Jesse Case,Lynchburg,1,30,5,6,3,0.363,12.6
2018,Devante' Young,Lynchburg,1,24,7,4,1,0.608,13.8
2018,Reggie Davis,Lynchburg,1,16,9,2,0,0.666,20.7
2018,Evan Clark,Lynchburg,1,4,0,0,0,0.0,21.3
2018,Luke Romeo,Lynchburg,1,8,6,0,0,1.0,16.0
2018,Jamil Pasha,Lynchburg,1,11,0,1,0,0.0,3.9
2018,Aaric Marks,Lynchburg,1,1,0,0,0,0.0,42.6
2018,Brett Buisson,Lynchburg,1,3,0,0,0,,0.0
2018,Chance Greene,Lynchburg,1,20,7,1,4,0.354,25.3
2018,Dyllan Taylor,Mississippi College,1,5,0,1,0,0.0,9.9
2018,Brandon Boston,Mississippi College,1,19,2,0,1,0.25,10.4
2018,Leito Holloway,Mississippi College,1,11,0,1,1,0.0,18.0
2018,Donovan Ham,Mississippi College,1,27,0,4,2,0.0,18.3
2018,Isaiah Austin,Mississippi College,1,20,6,3,1,1.0,12.4
2018,Davy Fisher,Mississippi College,1,13,5,1,1,0.425,30.0
2018,Austen McKnight,Mississippi College,1,0,0,0,0,,
2018,Stacey Mack,Mississippi College,1,22,6,4,1,0.355,19.0
2018,Otis Harvey,Mississippi College,1,18,0,0,4,0.0,16.5
2018,Antonio Johnson,Mississippi College,1,32,19,3,0,0.764,23.9
2018,Xavion Dillon,Mississippi College,1,20,8,4,1,0.444,29.7
2018,Guy Johnson,Mississippi College,1,13,7,0,0,0.583,22.9
2018,Jayson Barnhart,Bob Jones,2,65,27,6,1,0.515,23.6
2018,Nate Ellenwood,Bob Jones,2,66,28,10,3,0.502,28.6
2018,Chris Gray,Bob Jones,2,51,4,9,1,0.182,13.4
2018,Quiyante Burroughs,Bob Jones,2,48,2,5,3,0.1,12.0
2018,Matt Dehart,Bob Jones,2,20,0,0,2,0.0,7.6
2018,Justin Matthews,Bob Jones,1,30,10,1,1,0.455,23.5
2018,Dustin Killough,Bob Jones,2,57,26,4,1,0.637,24.3
2018,Luc Muhirwa,Bob Jones,2,24,11,3,1,0.578,29.6
2018,Tony Henniger,Bob Jones,2,5,0,0,1,,0.0
2018,Brandon Soemer,Bob Jones,1,2,0,0,0,,0.0
2018,Cooper George,Bob Jones,2,27,5,1,4,1.25,7.8
2018,Robert Horn,Bob Jones,2,5,0,0,0,0.0,4.6
2018,Jordon Watson,Dallas Christian,1,13,9,1,1,1.125,26.0
2018,Hunter Bennett,Dallas Christian,1,26,12,5,4,0.545,24.1
2018,James Stephens,Dallas Christian,1,1,0,0,0,,0.0
2018,Daytin Howard,Dallas Christian,1,24,5,3,3,0.313,18.1
2018,Trey Lindsey,Dallas Christian,1,28,10,2,2,0.5,24.1
2018,Dexter Dean,Dallas Christian,1,26,10,4,1,0.625,18.6
2018,Davyon Collins,Dallas Christian,1,27,4,0,0,0.694,8.7
2018,Keldon Williams,Dallas Christian,1,28,14,2,1,0.583,24.1
2018,Donavhn' Booker,Dallas Christian,1,1,0,0,0,,0.0
2018,Lane Murphy,Dallas Christian,1,12,0,2,0,0.0,16.1
2018,Dillon Goains,Dallas Christian,1,1,2,1,0,1.0,48.3
2018,Garrett Hall,Dallas Christian,1,3,0,1,1,,0.0
2018,Justin McBride,Dallas Christian,1,1,0,0,0,0.0,96.5
2018,Braxton Gillespie,Dallas Christian,1,9,0,1,2,0.0,16.1
2018,Trey Ames,Louisiana Christian,2,20,4,2,0,0.442,17.2
2018,Devon Washington,Louisiana Christian,3,70,36,22,2,0.542,27.7
2018,Travis Schultz,Louisiana Christian,3,30,3,3,0,0.25,14.1
2018,Lashard Powell,Louisiana Christian,3,63,29,6,2,0.437,29.2
2018,Rex Hollis,Louisiana Christian,3,35,13,1,1,0.77,14.0
2018,Timothy Stokes,Louisiana Christian,3,66,9,4,10,0.418,15.5
2018,Jacquez Coleman,Louisiana Christian,3,42,9,4,0,0.278,27.1
2018,Taylan Grogan,Louisiana Christian,1,19,15,2,1,0.805,34.7
2018,D'Aaron Davis,Louisiana Christian,3,68,12,14,0,0.472,13.6
2018,Jermaine Williams,Louisiana Christian,2,9,2,0,0,1.0,5.1
2018,Tyrik Landry,Louisiana Christian,3,48,10,5,2,0.339,19.3
2018,Jacob Jennings,Louisiana Christian,2,10,0,1,3,0.0,18.3
2018,Lejawon LeBlanc,Louisiana Christian,3,45,5,4,3,0.223,14.8
2018,Palmer Hill,Louisiana Christian,2,25,3,2,0,0.25,14.7
2018,Torrian Lee,Louisiana Christian,3,35,11,1,3,0.671,15.0
2018,Taylor Antley,Louisiana Christian,1,3,0,0,0,0.0,14.7
2018,Nick Burks,Louisiana Christian,1,12,5,3,0,0.512,24.2
2018,Jarred Walker,Bethel (TN),1,15,0,2,0,0.0,22.9
2018,Noah Chatman,Bethel (TN),1,21,4,4,1,0.694,7.1
2018,Javonte Ellis,Bethel (TN),1,12,7,3,0,0.643,23.7
2018,Bradley Walker,Bethel (TN),1,21,10,10,2,0.41,24.0
2018,Isaac Edmondson,Bethel (TN),1,22,8,3,2,0.444,20.8
2018,Cayden Edmonson,Bethel (TN),1,14,0,3,0,0.0,14.8
2018,Charles Cobb,Bethel (TN),1,11,3,0,1,0.375,20.8
2018,Chase Nappier,Bethel (TN),1,18,10,2,1,0.442,28.2
2018,Trey Phifer,Bethel (TN),1,4,3,0,0,1.5,28.6
2018,Braxton Nappier,Bethel (TN),1,25,5,2,3,0.232,22.5
2018,Conner Boley,Bethel (TN),1,10,4,2,0,0.41,22.4
2018,Landen Castelli,Bethel (TN),1,13,4,4,0,0.5,17.6
2018,Aden Burton,Bethel (TN),1,5,0,0,0,0.0,22.9
2018,Brandon Baucum,Bethel (TN),1,5,0,1,0,0.0,14.4
2018,Ryan Richardson,Bethel (TN),1,4,0,1,0,,0.0
2018,Brady Birch,Jamestown,1,8,2,2,0,0.333,18.2
2018,Brock Schrom,Jamestown,1,4,0,0,1,,12.1
2018,Leighton Sampson,Jamestown,1,28,10,5,0,0.455,22.5
2018,Jack Talley,Jamestown,1,11,2,0,0,0.2,22.0
2018,Sam Johnson,Jamestown,1,28,8,3,1,0.353,23.0
2018,Christian Kvilvang,Jamestown,1,25,0,2,0,0.0,7.7
2018,Carter Keller,Jamestown,1,3,0,0,0,,0.0
2018,Isaiah Dobson,Jamestown,1,8,3,1,0,0.75,12.1
2018,Jake Reuther,Jamestown,1,3,0,0,0,,0.0
2018,Jon Purintun,Jamestown,1,28,12,3,3,0.482,30.1
2018,Stefan Jevdjenijevic,Jamestown,1,4,2,0,0,1.0,24.2
2018,Colton Lund,Jamestown,1,2,0,1,0,,24.2
2018,Ben Weisbeck,Jamestown,1,12,6,1,0,0.429,28.2
2018,Kevin Oberweiser,Jamestown,1,32,5,3,2,0.253,18.0
2018,Jace Allard,Jamestown,1,4,0,0,0,0.0,24.2
2018,Quin Schnieders,St. Francis (IL),1,1,0,0,0,,0.0
2018,Jorden Thornton,St. Francis (IL),2,66,31,5,2,0.478,29.8
2018,Garrett Jackson,St. Francis (IL),2,32,4,5,1,0.311,13.2
2018,Pietro Badalassi,St. Francis (IL),2,43,8,9,2,0.4,17.4
2018,Isaiah Williams,St. Francis (IL),2,5,0,1,0,0.0,20.0
2018,Antonio Hughes,St. Francis (IL),2,61,13,7,6,0.36,18.1
2018,Tavis Jones,St. Francis (IL),1,1,0,0,0,0.0,47.9
2018,Terrion Howard,St. Francis (IL),1,29,7,2,3,0.322,24.6
2018,Iain Morison,St. Francis (IL),2,45,28,16,2,0.595,31.6
2018,Thomas Parrotta,St. Francis (IL),2,4,0,0,0,,0.0
2018,Hayden Witt,St. Francis (IL),2,31,2,8,0,0.167,12.9
2018,Brett Risley,St. Francis (IL),1,10,0,0,1,0.0,5.2
2018,Jailen Jones,St. Francis (IL),2,3,0,0,0,,16.6
2018,Gabe Harris,St. Francis (IL),2,23,2,0,1,0.167,15.2
2018,Ryan Peter,St. Francis (IL),2,46,3,4,2,0.214,11.9
2018,Kobe Patterson,Trinity (TX),1,12,3,2,0,0.3,17.9
2018,Matthew Colliflower,Trinity (TX),1,13,2,2,0,0.5,6.6
2018,Kevin Owens,Trinity (TX),1,8,0,2,0,,5.4
2018,Aaron Knopp,Trinity (TX),1,24,4,2,1,0.667,7.2
2018,Danny Rivara,Trinity (TX),1,15,12,2,0,0.462,45.8
2018,Isaiah Specks,Trinity (TX),1,11,4,0,0,0.323,28.1
2018,Brooks Mays,Trinity (TX),1,19,5,3,3,0.5,15.8
2018,Stephen Molina,Trinity (TX),1,19,11,4,3,0.564,31.1
2018,Taylor Kim,Trinity (TX),1,16,3,1,1,0.276,17.3
2018,Nylan Yancy,Trinity (TX),1,13,7,2,0,0.509,39.2
2018,Matt Jones,Trinity (TX),1,21,0,3,3,0.0,4.1
2018,Brian Blum,Trinity (TX),1,11,3,5,2,0.25,27.3
2018,Jayden Holden,Trinity (TX),1,10,3,2,1,0.255,33.8
2018,Wyatt Ahrens,Trinity (TX),1,5,0,0,0,0.0,8.6
2018,Tyler Sawyer,Trinity (TX),1,3,0,1,0,0.0,14.3
2018,Brandon Phillips,Avila,1,3,0,0,0,,0.0
2018,Shandon Boone,Avila,2,68,16,8,8,0.402,15.4
2018,Trey Heinrich,Avila,1,1,3,0,0,1.5,47.7
2018,Josh Benford,Avila,2,62,26,11,2,0.681,17.8
2018,Kenric Twine,Avila,2,14,7,3,0,0.438,30.7
2018,Byron Cooke,Avila,2,60,17,3,9,0.521,17.8
2018,Tajh Downs,Avila,2,39,8,8,0,0.369,24.3
2018,James Thomas,Avila,2,51,16,8,4,0.462,17.2
2018,Dominique Washington,Avila,2,40,13,13,0,0.458,20.6
2018,Tevin Taylor,Avila,1,22,15,2,0,0.545,29.8
2018,Steven Gramblin,Avila,2,17,0,2,0,0.0,11.3
2018,Darnell Miller,Avila,2,23,9,3,2,0.571,33.0
2018,Peter Ragen,Dubuque,1,18,0,3,1,0.0,11.3
2018,Michael Williams,Dubuque,1,9,5,1,0,0.5,33.8
2018,Deonte Newsome,Dubuque,1,9,0,0,0,0.0,5.6
2018,Marcus McDaniel,Dubuque,1,21,6,2,1,0.429,21.7
2018,Justin Smith,Dubuque,1,19,0,3,0,,8.0
2018,William Bentley,Dubuque,1,1,0,0,0,,0.0
2018,Lucas Daniels,Dubuque,1,21,2,3,0,0.2,12.1
2018,Henry Thompson,Dubuque,1,7,3,3,0,0.5,21.7
2018,Dylan Hundley,Dubuque,1,3,0,1,0,,0.0
2018,Colin Squiers,Dubuque,1,2,0,0,0,,0.0
2018,Wynston Wright,Dubuque,1,1,2,0,0,1.0,101.4
2018,Jamaree Atwater,Dubuque,1,30,16,8,1,0.366,38.7
2018,TJ Lake,Dubuque,1,27,7,4,1,0.269,28.2
2018,Dakota Soenksen,Dubuque,1,4,0,0,2,0.0,25.4
2018,Zachary Randolph,Dubuque,1,14,3,0,1,0.5,10.9
2018,Jarrett Easton,Dubuque,1,4,0,2,0,,0.0
2018,Fred Calvert,Dubuque,1,4,3,2,0,0.75,38.0
2018,Jayden Clayton,Dubuque,1,6,0,0,0,,0.0
2018,Howard Smothers,Fisk,4,30,3,7,0,0.315,9.5
2018,Tyran Davis,Fisk,4,108,21,10,9,0.394,14.4
2018,David Patton,Fisk,3,33,12,2,2,0.328,28.7
2018,Montreal Nabors,Fisk,4,88,26,17,3,0.537,20.3
2018,Ryainni Scott,Fisk,4,96,42,23,3,0.484,24.3
2018,El Paso Pitts,Fisk,4,102,19,21,3,0.28,18.3
2018,Victor Alston,Fisk,4,113,26,11,10,0.36,20.5
2018,Joshua Madison,Fisk,4,81,35,13,0,0.473,28.0
2018,Addison Miller,Fisk,3,52,20,7,1,0.556,23.5
2018,Craig Jeudy,Fisk,3,40,16,8,2,0.645,15.3
2018,David Patton II,Fisk,1,11,2,1,0,0.17,26.9
2018,Larson Ashford,Fisk,2,17,2,4,0,0.5,5.5
2018,Rickie Bowser,Fisk,2,11,4,0,0,0.333,26.7
2018,Malik Yant,Fisk,3,18,0,1,3,0.0,2.7
2018,Eddie Giron,Western New Mexico,1,14,7,2,0,0.875,20.8
2018,Cj Vanbeekum,Western New Mexico,1,11,0,1,1,0.0,7.6
2018,Trevin Ramirez,Western New Mexico,1,16,0,1,1,0.0,15.6
